,country,points,price,variety
100778,US,87,40.0,Cabernet Sauvignon
100779,US,87,16.0,Sauvignon Blanc
100780,Portugal,87,9.0,Portuguese White
100781,US,87,95.0,Cabernet Sauvignon
100782,Argentina,87,14.0,Cabernet Sauvignon
100783,Portugal,87,14.0,Portuguese Red
100784,France,87,27.0,Bordeaux-style Red Blend
100785,Spain,87,10.0,Tempranillo
100786,Argentina,87,12.0,Rosé
100787,South Africa,87,12.0,Cabernet Sauvignon
100788,Italy,87,20.0,Pinot Grigio
100789,US,86,35.0,Cabernet Sauvignon
100790,Portugal,86,15.0,Portuguese Red
100791,US,86,20.0,Riesling
100792,US,86,18.0,Sauvignon Blanc
100793,Australia,86,13.0,Sparkling Blend
100794,Australia,86,17.0,Riesling
100795,Argentina,86,15.0,Cabernet Sauvignon
100796,Portugal,86,10.0,Portuguese White
100797,Portugal,86,35.36879626183683,Portuguese Red
100798,France,87,20.0,Sparkling Blend
100799,France,87,20.0,Sparkling Blend
100800,France,87,25.0,Pinot Noir
100801,US,87,32.0,Zinfandel
100802,US,87,17.0,Bordeaux-style Red Blend
100803,US,87,38.0,Pinot Noir
100804,US,87,25.0,Riesling
100805,France,87,22.0,Rosé
100806,US,87,15.0,Riesling
100807,Italy,87,14.0,Red Blend
100808,France,87,28.0,Sauvignon Blanc
100809,Italy,87,40.0,Sangiovese
100810,US,87,16.0,Cabernet Sauvignon
100811,Italy,87,16.0,Red Blend
100812,US,87,20.0,Sauvignon Blanc
100813,US,87,38.0,Rosé
100814,France,87,25.0,Sauvignon Blanc
100815,France,87,26.0,Sauvignon Blanc
100816,Italy,87,40.0,Sangiovese
100817,France,87,35.36879626183683,Sauvignon Blanc
100818,US,87,18.0,White Blend
100819,Canada,87,21.0,White Blend
100820,US,87,75.0,Cabernet Franc
100821,US,87,14.0,Syrah
100822,US,84,10.0,Red Blend
100823,Chile,84,14.0,Syrah
100824,US,84,29.0,Tempranillo
100825,US,84,56.0,Chardonnay
100826,France,84,11.0,Malbec
100827,US,84,15.0,Riesling
100828,US,84,9.0,Pinot Noir
100829,Chile,84,12.0,Syrah
100830,US,84,12.0,Cabernet Sauvignon
100831,US,84,35.0,Merlot
100832,US,84,30.0,Pinot Noir
100833,US,84,12.0,Chardonnay
100834,US,84,13.0,Merlot
100835,US,84,13.0,Chardonnay
100836,Chile,84,12.0,Sauvignon Blanc
100837,US,84,23.0,Red Blend
100838,US,84,12.0,Chardonnay
100839,US,84,24.0,Cabernet Sauvignon
100840,Chile,83,10.0,Rosé
100841,US,87,18.0,Red Blend
100842,US,87,20.0,Red Blend
100843,US,87,38.0,Pinot Noir
100844,Chile,87,13.0,Merlot
100845,Chile,86,13.0,Pinot Noir
100846,US,86,27.0,Sauvignon Blanc
100847,US,86,40.0,Cabernet Sauvignon
100848,US,86,50.0,Cabernet Franc
100849,South Africa,86,25.0,Chardonnay
100850,US,86,14.0,Chardonnay
100851,Italy,93,58.0,Nebbiolo
100852,Portugal,93,60.0,Portuguese Red
100853,France,93,43.0,Chardonnay
100854,Italy,93,76.0,Nebbiolo
100855,Italy,93,55.0,Nebbiolo
100856,Germany,93,94.0,Riesling
100857,Italy,93,45.0,Nebbiolo
100858,US,93,52.0,Chardonnay
100859,Germany,93,31.0,Riesling
100860,France,93,35.36879626183683,Pinot Noir
100861,France,93,128.0,Chardonnay
100862,France,93,135.0,Pinot Noir
100863,Germany,93,30.0,Riesling
100864,US,93,48.0,Pinot Noir
100865,US,93,38.0,Syrah
100866,US,93,45.0,Pinot Noir
100867,France,93,50.0,Pinot Noir
100868,US,93,65.0,Cabernet Sauvignon
100869,Australia,93,60.0,Syrah
100870,US,93,85.0,Pinot Noir
100871,US,93,54.0,Pinot Gris
100872,US,93,24.0,Chardonnay
100873,Italy,93,180.0,Nebbiolo
100874,US,93,65.0,Chardonnay
100875,France,93,100.0,Chardonnay
100876,France,93,70.0,Red Blend
100877,US,84,19.0,Riesling
100878,US,84,75.0,Cabernet Sauvignon
100879,US,84,60.0,Pinot Noir
100880,Italy,84,12.0,White Blend
100881,US,84,16.0,Merlot
100882,France,84,35.36879626183683,Gewürztraminer
100883,US,84,35.0,Pinot Noir
100884,France,84,12.0,Rosé
100885,US,84,27.0,Riesling
100886,Spain,84,9.0,Tempranillo
100887,France,84,35.36879626183683,Riesling
100888,South Africa,84,14.0,Sauvignon Blanc
100889,US,84,20.0,Chardonnay
100890,New Zealand,84,15.0,Sauvignon Blanc
100891,US,84,12.0,Red Blend
100892,US,84,59.0,Pinot Noir
100893,Portugal,85,10.0,Portuguese White
100894,Portugal,85,12.0,Rosé
100895,Portugal,85,10.0,Portuguese Red
100896,Portugal,85,18.0,Portuguese White
100897,Argentina,85,29.0,Malbec
100898,Argentina,85,10.0,Malbec
100899,France,85,10.0,Malbec
100900,US,85,80.0,Syrah
100901,France,85,20.0,Sauvignon Blanc
100902,Australia,85,10.0,Chardonnay
100903,US,85,30.0,Tempranillo
100904,France,85,12.0,Pinot Noir
100905,Germany,85,14.0,White Blend
100906,Argentina,85,15.0,Malbec
100907,France,85,15.0,Chardonnay
100908,France,85,10.0,Pinot Noir
100909,France,85,12.0,Rosé
100910,Portugal,85,12.0,Portuguese White
100911,Argentina,85,22.0,Cabernet Sauvignon
100912,Portugal,85,9.0,Portuguese White
100913,US,85,34.0,Pinot Noir
100914,US,85,80.0,Red Blend
100915,Australia,85,8.0,Chardonnay
100916,New Zealand,92,29.0,Sauvignon Blanc
100917,US,92,85.0,Cabernet Sauvignon
100918,US,92,37.0,Bordeaux-style Red Blend
100919,US,92,50.0,Syrah
100920,US,92,30.0,Cabernet Sauvignon
100921,US,92,20.0,Riesling
100922,US,92,29.0,Chardonnay
100923,US,92,80.0,Bordeaux-style Red Blend
100924,US,92,45.0,Cabernet Sauvignon
100925,US,92,45.0,Riesling
100926,US,92,36.0,Riesling
100927,New Zealand,92,17.0,Sauvignon Blanc
100928,US,92,65.0,Syrah
100929,US,92,65.0,Sangiovese
100930,US,92,20.0,Pinot Noir
100931,US,92,32.0,Red Blend
100932,US,92,90.0,Cabernet Sauvignon
100933,US,92,40.0,Cabernet Sauvignon
100934,US,92,55.0,Cabernet Sauvignon
100935,Australia,83,18.0,Pinot Noir
100936,US,83,28.0,Chardonnay
100937,US,83,45.0,Red Blend
100938,US,83,18.0,Gewürztraminer
100939,US,83,24.0,Merlot
100940,US,83,11.0,Chardonnay
100941,France,83,9.0,Cabernet Sauvignon
100942,Argentina,83,10.0,Malbec
100943,US,83,16.0,Merlot
100944,Argentina,83,20.0,Chardonnay
100945,US,83,27.0,Cabernet Franc
100946,Argentina,83,18.0,Merlot
100947,US,83,11.0,Sauvignon Blanc
100948,Australia,83,10.0,Chardonnay
100949,US,83,40.0,Bordeaux-style Red Blend
100950,US,86,18.0,Sauvignon Blanc
100951,France,86,15.0,Bordeaux-style Red Blend
100952,France,86,19.0,Bordeaux-style Red Blend
100953,France,86,10.0,Bordeaux-style White Blend
100954,US,86,23.0,Rosé
100955,France,86,13.0,Rosé
100956,US,86,20.0,Chardonnay
100957,US,86,35.0,Chardonnay
100958,US,86,10.0,Chardonnay
100959,US,86,14.0,Rosé
100960,France,86,13.0,Rosé
100961,US,86,14.0,Riesling
100962,US,86,21.0,Rosé
100963,US,86,15.0,Sauvignon Blanc
100964,US,86,11.0,Cabernet Sauvignon
100965,US,86,12.0,White Blend
100966,US,86,15.0,Zinfandel
100967,Spain,86,17.0,Tempranillo
100968,Italy,86,48.0,Nebbiolo
100969,US,86,25.0,Sauvignon Blanc
100970,US,86,12.0,Chardonnay
100971,US,86,30.0,Merlot
100972,US,83,35.0,Pinot Noir
100973,US,83,25.0,Red Blend
100974,Chile,82,13.0,Rosé
100975,US,82,48.0,Pinot Noir
100976,US,82,40.0,Pinot Noir
100977,US,82,29.0,Syrah
100978,US,82,30.0,Pinot Noir
100979,US,82,26.0,Pinot Noir
100980,US,82,8.0,Chardonnay
100981,US,82,9.0,Sauvignon Blanc
100982,US,82,39.0,Pinot Noir
100983,US,82,15.0,Cabernet Sauvignon
100984,US,82,25.0,Merlot
100985,US,82,11.0,Chardonnay
100986,US,82,65.0,Cabernet Sauvignon
100987,US,82,8.0,Chardonnay
100988,US,82,27.0,Sangiovese
100989,Chile,82,12.0,Sauvignon Blanc
100990,US,82,9.0,Rosé
100991,Chile,82,10.0,Sauvignon Blanc
100992,US,82,25.0,Bordeaux-style Red Blend
100993,US,82,10.0,White Blend
100994,US,82,16.0,Cabernet Sauvignon
100995,US,82,15.0,Zinfandel
100996,US,82,29.0,Nebbiolo
100997,Chile,82,10.0,Sauvignon Blanc
100998,US,82,32.0,Bordeaux-style Red Blend
100999,US,83,20.0,Chardonnay
101000,Chile,83,11.0,Chardonnay
101001,US,83,18.0,Cabernet Franc
101002,US,83,20.0,Cabernet Sauvignon
101003,US,83,13.0,Pinot Noir
101004,US,83,28.0,Merlot
101005,US,83,49.0,Red Blend
101006,US,83,12.0,Chardonnay
101007,Italy,83,35.36879626183683,Pinot Grigio
101008,Italy,83,9.0,Pinot Grigio
101009,Chile,83,20.0,Chardonnay
101010,Italy,83,12.0,Chardonnay
101011,US,82,15.0,White Blend
101012,US,82,10.0,Red Blend
101013,US,82,32.0,Zinfandel
101014,US,82,15.0,Red Blend
101015,US,82,18.0,Sauvignon Blanc
101016,US,82,24.0,Cabernet Franc
101017,US,94,85.0,Cabernet Sauvignon
101018,US,94,58.0,Pinot Noir
101019,US,94,70.0,Bordeaux-style Red Blend
101020,US,94,65.0,Chardonnay
101021,US,94,75.0,Pinot Noir
101022,US,94,70.0,Syrah
101023,US,94,60.0,Syrah
101024,US,94,48.0,Pinot Noir
101025,Germany,94,34.0,Riesling
101026,Germany,94,40.0,Riesling
101027,US,94,56.0,Pinot Noir
101028,US,94,58.0,Cabernet Sauvignon
101029,US,94,80.0,Cabernet Sauvignon
101030,US,94,40.0,Pinot Noir
101031,US,94,150.0,Bordeaux-style Red Blend
101032,US,94,50.0,Chardonnay
101033,US,94,65.0,Syrah
101034,US,94,55.0,Pinot Noir
101035,US,94,45.0,Chardonnay
101036,US,94,150.0,Cabernet Sauvignon
101037,US,94,70.0,Syrah
101038,US,94,65.0,Pinot Noir
101039,US,94,25.0,Riesling
101040,Spain,94,230.0,Tempranillo
101041,Australia,94,90.0,Cabernet Sauvignon
101042,Portugal,94,45.0,Portuguese Red
101043,Portugal,94,75.0,Portuguese Red
101044,US,94,45.0,Pinot Noir
101045,US,94,70.0,Pinot Noir
101046,US,94,75.0,Bordeaux-style Red Blend
101047,Italy,87,17.0,Red Blend
101048,US,87,15.0,Bordeaux-style Red Blend
101049,US,87,14.0,Cabernet Franc
101050,France,87,20.0,Rosé
101051,US,87,25.0,Cabernet Sauvignon
101052,US,87,40.0,Cabernet Sauvignon
101053,US,87,14.0,Pinot Gris
101054,US,87,15.0,Red Blend
101055,Italy,87,54.0,Nebbiolo
101056,France,87,40.0,Rosé
101057,Spain,87,10.0,Sparkling Blend
101058,US,87,25.0,Riesling
101059,US,87,34.0,Cabernet Sauvignon
101060,US,87,26.0,Chardonnay
101061,US,87,65.0,Cabernet Sauvignon
101062,US,87,24.0,Pinot Noir
101063,US,87,24.0,Chardonnay
101064,US,87,22.0,Riesling
101065,Spain,87,9.0,Tempranillo
101066,Spain,87,13.0,Red Blend
101067,US,87,19.0,Chardonnay
101068,US,87,22.0,Sauvignon Blanc
101069,Italy,87,35.0,Red Blend
101070,Italy,87,112.0,Nebbiolo
101071,Canada,92,35.0,Red Blend
101072,France,92,25.0,Gamay
101073,US,92,42.0,Cabernet Sauvignon
101074,Argentina,92,65.0,Malbec
101075,US,92,48.0,Cabernet Sauvignon
101076,US,92,42.0,Syrah
101077,US,92,35.0,Chardonnay
101078,France,92,60.0,Champagne Blend
101079,US,92,55.0,Pinot Noir
101080,US,92,28.0,Pinot Noir
101081,US,92,90.0,Cabernet Sauvignon
101082,US,92,40.0,Pinot Noir
101083,France,92,60.0,Champagne Blend
101084,Portugal,92,28.0,Portuguese Red
101085,France,92,130.0,Champagne Blend
101086,South Africa,92,79.0,Bordeaux-style Red Blend
101087,US,92,43.0,Chardonnay
101088,US,92,22.0,Cabernet Sauvignon
101089,US,92,40.0,Pinot Noir
101090,Australia,92,60.0,Pinot Noir
101091,US,92,28.0,Chardonnay
101092,Argentina,92,40.0,Cabernet Sauvignon
101093,US,92,60.0,Red Blend
101094,US,92,50.0,Pinot Noir
101095,Australia,92,65.0,Red Blend
101096,US,92,87.0,Pinot Noir
101097,US,92,49.0,Pinot Noir
101098,Italy,92,22.0,Sangiovese
101099,France,92,30.0,Sauvignon Blanc
101100,Portugal,92,25.0,Portuguese Red
101101,Argentina,92,38.0,Red Blend
101102,New Zealand,92,39.0,Chardonnay
101103,US,92,70.0,Pinot Noir
101104,US,92,55.0,Zinfandel
101105,New Zealand,92,36.0,Sauvignon Blanc
101106,New Zealand,92,46.0,Chardonnay
101107,Italy,92,80.0,Red Blend
101108,France,92,35.36879626183683,Chardonnay
101109,US,92,56.0,Syrah
101110,Germany,92,37.0,Riesling
101111,Italy,92,68.0,Red Blend
101112,US,92,65.0,Pinot Noir
101113,US,92,50.0,Bordeaux-style Red Blend
101114,US,92,39.0,Zinfandel
101115,Italy,92,40.0,Red Blend
101116,US,92,32.0,Zinfandel
101117,US,92,50.0,Chardonnay
101118,US,92,45.0,Pinot Noir
101119,US,92,42.0,Bordeaux-style Red Blend
101120,France,88,18.0,Riesling
101121,US,88,16.0,Chardonnay
101122,US,88,25.0,Sauvignon Blanc
101123,US,88,16.0,Sauvignon Blanc
101124,US,88,48.0,Pinot Noir
101125,France,88,15.0,Rosé
101126,US,88,22.0,Sparkling Blend
101127,France,88,19.0,Pinot Gris
101128,Italy,88,14.0,White Blend
101129,Italy,88,18.0,Cabernet Sauvignon
101130,US,88,20.0,Pinot Gris
101131,Chile,88,18.0,Cabernet Sauvignon
101132,US,88,18.0,Sauvignon Blanc
101133,US,88,13.0,Sauvignon Blanc
101134,US,88,65.0,Pinot Noir
101135,Chile,88,20.0,Cabernet Franc
101136,US,88,21.0,Riesling
101137,US,88,20.0,White Blend
101138,US,88,13.0,Chardonnay
101139,Italy,88,40.0,Red Blend
101140,US,88,26.0,Pinot Noir
101141,US,88,44.0,Malbec
101142,US,88,64.0,Pinot Noir
101143,US,88,15.0,Cabernet Sauvignon
101144,US,88,30.0,Chardonnay
101145,France,92,35.36879626183683,Bordeaux-style Red Blend
101146,France,91,35.36879626183683,Bordeaux-style Red Blend
101147,France,91,35.36879626183683,Bordeaux-style Red Blend
101148,France,90,35.36879626183683,Bordeaux-style Red Blend
101149,France,90,35.36879626183683,Bordeaux-style Red Blend
101150,France,90,35.36879626183683,Rosé
101151,France,90,35.36879626183683,Bordeaux-style Red Blend
101152,France,89,35.36879626183683,Bordeaux-style Red Blend
101153,France,89,35.36879626183683,Bordeaux-style Red Blend
101154,France,89,35.36879626183683,Bordeaux-style Red Blend
101155,France,89,35.36879626183683,Bordeaux-style Red Blend
101156,France,88,35.36879626183683,Rosé
101157,France,88,35.36879626183683,Rosé
101158,France,86,35.36879626183683,Rosé
101159,France,90,35.36879626183683,Bordeaux-style Red Blend
101160,France,88,35.36879626183683,Bordeaux-style Red Blend
101161,France,88,35.36879626183683,Bordeaux-style Red Blend
101162,France,84,35.36879626183683,Bordeaux-style Red Blend
101163,US,98,100.0,Pinot Noir
101164,US,97,120.0,Bordeaux-style Red Blend
101165,US,97,75.0,Pinot Noir
101166,Germany,97,245.0,Riesling
101167,US,97,250.0,Cabernet Sauvignon
101168,US,96,75.0,Pinot Noir
101169,Germany,96,175.0,Riesling
101170,Austria,88,35.36879626183683,Grüner Veltliner
101171,Italy,88,12.0,Red Blend
101172,Spain,88,16.0,White Blend
101173,Italy,88,35.36879626183683,Red Blend
101174,US,88,15.0,Riesling
101175,France,88,16.0,Gamay
101176,Austria,88,23.0,Grüner Veltliner
101177,France,88,25.0,Gamay
101178,Spain,88,11.0,Tempranillo
101179,Italy,88,16.0,Red Blend
101180,US,88,15.0,Sauvignon Blanc
101181,US,88,35.0,Chardonnay
101182,US,88,25.0,Cabernet Sauvignon
101183,Spain,88,25.0,Tempranillo
101184,US,88,20.0,Chardonnay
101185,US,88,40.0,Rhône-style Red Blend
101186,US,88,36.0,Pinot Noir
101187,Spain,88,15.0,White Blend
101188,US,88,50.0,Pinot Noir
101189,US,88,34.0,Zinfandel
101190,US,88,25.0,Sauvignon Blanc
101191,Italy,88,40.0,Red Blend
101192,Austria,88,35.36879626183683,Riesling
101193,US,88,18.0,Pinot Noir
101194,Italy,88,35.36879626183683,Sparkling Blend
101195,Spain,88,20.0,Tempranillo
101196,US,88,18.0,Chardonnay
101197,US,88,7.0,Riesling
101198,US,88,24.0,Pinot Noir
101199,US,88,48.0,Red Blend
101200,US,88,45.0,Pinot Noir
101201,US,88,39.0,Pinot Noir
101202,Austria,88,18.0,Grüner Veltliner
101203,US,88,22.0,Zinfandel
101204,US,88,50.0,Cabernet Franc
101205,US,88,65.0,Red Blend
101206,US,88,25.0,Pinot Noir
101207,Italy,88,29.0,Red Blend
101208,Italy,88,38.0,Chardonnay
101209,Chile,88,15.0,Cabernet Sauvignon
101210,Spain,88,35.0,Red Blend
101211,France,88,50.0,Bordeaux-style Red Blend
101212,France,88,75.0,Bordeaux-style Red Blend
101213,France,88,25.0,Rosé
101214,US,93,80.0,Red Blend
101215,US,93,18.0,Riesling
101216,US,93,50.0,Merlot
101217,Italy,93,255.0,Nebbiolo
101218,Italy,93,55.0,Nebbiolo
101219,France,93,32.0,Sauvignon Blanc
101220,US,93,46.0,Pinot Noir
101221,Italy,93,75.0,Nebbiolo
101222,France,93,35.36879626183683,Bordeaux-style Red Blend
101223,France,93,50.0,Champagne Blend
101224,US,93,52.0,Pinot Noir
101225,Italy,93,45.0,Nebbiolo
101226,US,93,50.0,Merlot
101227,France,93,100.0,Sauvignon Blanc
101228,US,93,95.0,Cabernet Sauvignon
101229,US,93,28.0,Chardonnay
101230,US,93,40.0,Malbec
101231,France,93,35.36879626183683,Bordeaux-style Red Blend
101232,Italy,93,35.36879626183683,Red Blend
101233,Italy,93,55.0,Nebbiolo
101234,US,93,95.0,Cabernet Sauvignon
101235,US,93,48.0,Chardonnay
101236,Italy,93,56.0,Nebbiolo
101237,Chile,93,100.0,Bordeaux-style Red Blend
101238,US,93,75.0,Chardonnay
101239,US,93,65.0,Cabernet Sauvignon
101240,US,93,60.0,Syrah
101241,US,93,30.0,Syrah
101242,US,93,30.0,Merlot
101243,US,93,30.0,Chardonnay
101244,US,88,20.0,Chardonnay
101245,South Africa,88,19.0,Sauvignon Blanc
101246,US,88,20.0,Chardonnay
101247,US,88,14.0,White Blend
101248,US,88,28.0,Chardonnay
101249,France,88,22.0,Malbec
101250,France,88,30.0,Bordeaux-style Red Blend
101251,France,88,65.0,Rhône-style Red Blend
101252,US,88,9.0,Riesling
101253,US,88,24.0,Zinfandel
101254,Portugal,88,15.0,Portuguese White
101255,US,88,90.0,Cabernet Sauvignon
101256,France,88,30.0,Chardonnay
101257,US,88,20.0,Chardonnay
101258,Italy,88,97.0,Sangiovese
101259,US,88,20.0,Red Blend
101260,Portugal,88,15.0,Portuguese White
101261,US,88,21.0,Cabernet Sauvignon
101262,South Africa,88,20.0,Sauvignon Blanc
101263,US,88,50.0,White Blend
101264,US,88,30.0,Cabernet Sauvignon
101265,Germany,88,14.0,Riesling
101266,Chile,85,10.0,Chardonnay
101267,Chile,85,20.0,Cabernet Sauvignon
101268,Chile,85,11.0,Chardonnay
101269,Chile,85,10.0,Merlot
101270,Italy,85,15.0,Sauvignon Blanc
101271,Italy,85,12.0,Pinot Grigio
101272,Italy,85,17.0,White Blend
101273,Chile,85,28.0,Red Blend
101274,Chile,85,8.0,Cabernet Sauvignon
101275,Chile,85,12.0,Merlot
101276,Italy,85,12.0,Pinot Grigio
101277,Italy,85,13.0,Pinot Grigio
101278,Italy,85,14.0,Pinot Grigio
101279,Italy,85,35.36879626183683,Pinot Grigio
101280,Chile,85,13.0,Cabernet Sauvignon
101281,Chile,85,13.0,Merlot
101282,US,85,17.0,Pinot Noir
101283,Chile,85,8.0,Cabernet Sauvignon
101284,US,85,11.0,Pinot Noir
101285,US,85,19.0,Pinot Noir
101286,Italy,90,70.0,Sangiovese
101287,Italy,90,69.0,Red Blend
101288,Germany,90,12.0,Rosé
101289,US,90,60.0,Rhône-style Red Blend
101290,US,90,88.0,Cabernet Sauvignon
101291,US,90,30.0,Sauvignon Blanc
101292,US,90,90.0,Red Blend
101293,France,90,69.0,Pinot Noir
101294,France,90,39.0,Pinot Noir
101295,France,90,35.36879626183683,Chardonnay
101296,Italy,90,35.36879626183683,Sparkling Blend
101297,Portugal,90,14.0,Portuguese Red
101298,Israel,90,45.0,Red Blend
101299,US,90,45.0,Chardonnay
101300,Spain,90,60.0,Tempranillo
101301,US,90,105.0,Cabernet Sauvignon
101302,US,90,20.0,Zinfandel
101303,Germany,90,29.0,Riesling
101304,US,90,155.0,Cabernet Sauvignon
101305,US,90,28.0,Cabernet Sauvignon
101306,Portugal,90,35.36879626183683,Portuguese Red
101307,France,92,135.0,Pinot Noir
101308,US,92,22.0,Cabernet Sauvignon
101309,US,92,150.0,Cabernet Sauvignon
101310,US,92,60.0,Cabernet Sauvignon
101311,US,92,30.0,Cabernet Sauvignon
101312,US,91,29.0,Red Blend
101313,US,91,38.0,Chardonnay
101314,US,91,24.0,Pinot Noir
101315,US,91,13.0,Merlot
101316,US,91,39.0,Merlot
101317,France,91,35.36879626183683,Pinot Noir
101318,France,91,120.0,Pinot Noir
101319,France,91,35.36879626183683,Pinot Noir
101320,US,91,60.0,Syrah
101321,US,91,38.0,Syrah
101322,US,91,42.0,Syrah
101323,US,91,22.0,Sauvignon Blanc
101324,France,91,35.36879626183683,Pinot Noir
101325,US,91,40.0,Syrah
101326,France,91,350.0,Pinot Noir
101327,France,91,24.0,Pinot Noir
101328,US,91,16.0,Cabernet Sauvignon
101329,France,91,37.0,Bordeaux-style Red Blend
101330,US,91,50.0,Bordeaux-style Red Blend
101331,France,91,35.36879626183683,Gamay
101332,US,97,54.0,Pinot Noir
101333,US,96,70.0,Cabernet Sauvignon
101334,France,96,35.36879626183683,Bordeaux-style White Blend
101335,US,95,40.0,Pinot Noir
101336,US,95,70.0,Cabernet Sauvignon
101337,US,95,99.0,Pinot Noir
101338,US,95,100.0,Cabernet Sauvignon
101339,US,95,85.0,Cabernet Sauvignon
101340,US,95,125.0,Cabernet Sauvignon
101341,US,94,58.0,Bordeaux-style Red Blend
101342,France,94,35.36879626183683,Bordeaux-style White Blend
101343,US,94,50.0,Pinot Noir
101344,France,94,110.0,Bordeaux-style White Blend
101345,US,83,20.0,Merlot
101346,Chile,83,9.0,Chardonnay
101347,Chile,83,35.36879626183683,Chardonnay
101348,Australia,83,17.0,Chardonnay
101349,Australia,83,9.0,Chardonnay
101350,Argentina,83,13.0,Chardonnay
101351,Australia,83,15.0,Chardonnay
101352,Chile,83,12.0,Merlot
101353,Chile,83,10.0,Chardonnay
101354,Australia,83,7.0,Chardonnay
101355,Australia,83,6.0,Chardonnay
101356,US,83,25.0,Syrah
101357,Australia,83,11.0,Chardonnay
101358,US,83,25.0,Cabernet Sauvignon
101359,Australia,83,12.0,Chardonnay
101360,Chile,83,13.0,Chardonnay
101361,Argentina,83,7.0,Chardonnay
101362,Australia,83,11.0,Chardonnay
101363,Argentina,83,8.0,Chardonnay
101364,Australia,83,13.0,Chardonnay
101365,US,90,59.0,Pinot Noir
101366,US,90,59.0,Pinot Noir
101367,US,90,23.0,Pinot Noir
101368,Argentina,90,30.0,Red Blend
101369,US,90,17.0,Cabernet Sauvignon
101370,Bulgaria,90,11.0,Cabernet Sauvignon
101371,US,90,19.0,Pinot Noir
101372,Portugal,90,9.0,Portuguese White
101373,Italy,90,45.0,Nebbiolo
101374,US,90,28.0,Red Blend
101375,Portugal,90,11.0,Portuguese Red
101376,Italy,90,59.0,Nebbiolo
101377,France,90,60.0,Chardonnay
101378,France,90,55.0,Pinot Noir
101379,US,90,25.0,Pinot Noir
101380,US,90,19.0,Pinot Gris
101381,Italy,90,32.0,Nebbiolo
101382,Portugal,90,24.0,Sauvignon Blanc
101383,US,90,70.0,Pinot Noir
101384,France,90,43.0,Chardonnay
101385,France,90,35.36879626183683,Chardonnay
101386,France,90,75.0,Pinot Noir
101387,France,90,50.0,Chardonnay
101388,US,90,50.0,Pinot Noir
101389,Italy,90,33.0,Nebbiolo
101390,France,90,35.36879626183683,Bordeaux-style White Blend
101391,France,90,38.0,Sauvignon Blanc
101392,Chile,90,27.0,Bordeaux-style Red Blend
101393,Chile,90,40.0,Red Blend
101394,France,90,35.36879626183683,Bordeaux-style Red Blend
101395,France,90,60.0,Bordeaux-style Red Blend
101396,France,90,30.0,Merlot
101397,France,90,25.0,Bordeaux-style Red Blend
101398,France,90,35.36879626183683,Bordeaux-style White Blend
101399,US,90,59.0,Pinot Noir
101400,Italy,90,52.0,Nebbiolo
101401,France,90,20.0,Cabernet Franc
101402,US,90,20.0,Sauvignon Blanc
101403,US,90,19.0,Cabernet Franc
101404,US,90,45.0,Bordeaux-style Red Blend
101405,US,90,24.0,Merlot
101406,Italy,90,35.36879626183683,Nebbiolo
101407,Italy,90,58.0,Nebbiolo
101408,US,90,28.0,Cabernet Sauvignon
101409,US,90,25.0,Cabernet Sauvignon
101410,US,90,30.0,Chardonnay
101411,US,90,75.0,Sparkling Blend
101412,US,90,28.0,Cabernet Franc
101413,US,90,32.0,Cabernet Sauvignon
101414,Italy,90,35.36879626183683,Nebbiolo
101415,Italy,90,24.0,Nebbiolo
101416,Italy,90,35.36879626183683,Nebbiolo
101417,US,87,14.0,Cabernet Sauvignon
101418,France,87,30.0,Bordeaux-style Red Blend
101419,Spain,87,10.0,Tempranillo
101420,Spain,87,25.0,Sparkling Blend
101421,France,87,37.0,Bordeaux-style White Blend
101422,France,87,35.36879626183683,Bordeaux-style White Blend
101423,France,87,12.0,Bordeaux-style Red Blend
101424,France,87,18.0,Bordeaux-style Red Blend
101425,France,87,18.0,Bordeaux-style Red Blend
101426,France,87,12.0,Sauvignon Blanc
101427,US,87,15.0,Cabernet Sauvignon
101428,US,87,30.0,Zinfandel
101429,Portugal,89,14.0,Portuguese White
101430,US,89,42.0,Chardonnay
101431,US,89,40.0,Chardonnay
101432,US,89,16.0,Pinot Gris
101433,Germany,89,68.0,Riesling
101434,Germany,89,10.0,Riesling
101435,Portugal,89,12.0,Portuguese Red
101436,Italy,89,27.0,Gewürztraminer
101437,US,89,30.0,Pinot Noir
101438,Germany,89,10.0,Riesling
101439,Italy,89,17.0,Pinot Grigio
101440,France,89,19.0,Bordeaux-style Red Blend
101441,France,89,55.0,Bordeaux-style Red Blend
101442,US,89,44.0,Pinot Noir
101443,Portugal,89,35.36879626183683,Portuguese White
101444,France,89,100.0,Pinot Noir
101445,France,89,26.0,Chardonnay
101446,US,89,42.0,Zinfandel
101447,Italy,89,22.0,Pinot Grigio
101448,Germany,89,32.0,Riesling
101449,US,89,58.0,Pinot Noir
101450,New Zealand,89,21.0,Grüner Veltliner
101451,Hungary,89,56.0,Red Blend
101452,US,88,25.0,Cabernet Sauvignon
101453,Portugal,88,13.0,Portuguese Red
101454,US,88,25.0,Grüner Veltliner
101455,US,88,13.0,Pinot Gris
101456,France,88,19.0,Rosé
101457,France,88,30.0,Sauvignon Blanc
101458,France,88,20.0,Sauvignon Blanc
101459,France,88,28.0,Sauvignon Blanc
101460,US,88,30.0,Red Blend
101461,Portugal,88,16.0,Portuguese Red
101462,Portugal,88,43.0,Portuguese White
101463,Italy,88,42.0,Nebbiolo
